Date,Adress,Size,Rooms,Broker,Rent,Price,NearbyPOIs,Latitude,Longitude,PricePerKvm,PricePerRoom
20190410.0,Bergslagsvägen 76,90.5,4.0,Fastighetsbyrån Bromma,4904.0,4325000.0,19.0,59.342603442332475,17.927627563476562,47790.0,1081250.0
2019049.0,Pettsons Gata 4,94.0,3.0,Bjurfors Bromma,5056.0,3950000.0,38.0,59.36430411593223,17.9461669921875,42021.0,1316667.0
2019049.0,Edagränd 18 2tr,93.0,4.0,HusmanHagberg Farsta,5191.0,3940000.0,36.0,59.23916007226682,18.099288940429688,42366.0,985000.0
2019049.0,Ätravägen 20,90.0,4.0,Svensk Fastighetsförmedling Farsta-Enskede,5143.0,5400000.0,32.0,59.28127667052236,18.124008178710934,60000.0,1350000.0
2019048.0,Götalandsvägen 230,93.0,4.0,Mäklarringen Enskede,4824.0,4450000.0,29.0,59.279873622523965,18.003158569335938,47849.0,1112500.0
2019046.0,Henriksdalsallén 24,92.5,4.0,Nestor Fastighetsmäkleri,4666.0,5795000.0,163.0,59.310376871502456,18.104782104492188,62649.0,1448750.0
2019045.0,Solberga Hagväg 18,94.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5138.0,3250000.0,32.0,59.280575153750675,18.008651733398438,34574.0,812500.0
2019045.0,Ormbergsvägen 10,91.0,3.0,Notar,3730.0,6160000.0,157.0,59.31738524754815,18.007965087890625,67692.0,2053333.0
2019045.0,Onsalagränd 15,95.0,4.0,Notar,5105.0,2900000.0,29.0,59.28688828433875,18.03680419921875,30526.0,725000.0
2019044.0,Hägerstensvägen 99A,90.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5801.0,5650000.0,117.0,59.305470148696486,18.007278442382812,62778.0,1412500.0
2019044.0,Maria prästgårdsgata 67,90.0,4.0,SkandiaMäklarna Stockholm Södermalm,4415.0,5800000.0,993.0,59.31528288641451,18.057403564453125,64444.0,1450000.0
2019044.0,Sonja Kovalevskys Gata 6,91.0,4.0,Mäklarhuset Stockholm Innerstan,4605.0,7380000.0,536.0,59.34715473299961,18.034744262695312,81099.0,1845000.0
20190331.0,Bergsgatan 34,93.0,3.0,HusmanHagberg Kungsholmen,5217.0,7000000.0,1100.0,59.32999668444899,18.044357299804688,75269.0,2333333.0
20190330.0,Sturehillsvägen 13,95.0,4.0,Bjurfors Liljeholmen Hägersten,4679.0,6800000.0,183.0,59.304068097864196,18.03131103515625,71579.0,1700000.0
20190330.0,Folkparksvägen 130,94.0,4.0,BOSTHLM Älvsjö,4961.0,3995000.0,72.0,59.28653758557614,18.008651733398438,42500.0,998750.0
20190329.0,Melongatan 14,92.0,4.0,Fastighetsbyrån Hässelby,4687.0,2990000.0,9.0,59.36500390671915,17.834930419921875,32500.0,747500.0
20190329.0,Sickla kanalgata 3,93.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,5816.0,5750000.0,125.0,59.30582065237441,18.10615539550781,61828.0,1437500.0
20190328.0,Lumagatan 13,93.0,4.0,Fastighetsbyrån Stockholm - Hammarby Sjöstad,4466.0,5640000.0,391.0,59.30511964140653,18.09310913085937,60645.0,1410000.0
20190328.0,Ålgrytebacken 14,94.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4216.0,3600000.0,13.0,59.29845931657764,17.933120727539062,38298.0,900000.0
20190328.0,Tideliusgränd 7,92.0,4.0,Fastighetsbyrån Stockholm - Södermalm,4913.0,7300000.0,871.0,59.3110777741145,18.064956665039066,79348.0,1825000.0
20190328.0,Magnus Ladulåsgatan 15,93.0,4.0,Bjurfors Södermalm,4472.0,6050000.0,857.0,59.312479535998925,18.060836791992188,65054.0,1512500.0
20190328.0,Odelbergsvägen 34,94.0,4.0,Mäklarhuset Stockholm Innerstan,6347.0,5300000.0,89.0,59.289343074505474,18.069076538085934,56383.0,1325000.0
20190326.0,Pär Lagerkvists Gata 24,94.0,4.0,Karlsson & Uddare AB,4101.0,7350000.0,144.0,59.33945219145792,18.006591796875,78191.0,1837500.0
20190324.0,Ringstedsgatan 52,91.5,4.0,Fastighetsbyrån Kista,5534.0,2705000.0,78.0,59.39787779802796,17.94342041015625,29563.0,676250.0
20190323.0,Tideliusgatan 63,90.0,4.0,Bjurfors Södermalm,4134.0,6300000.0,833.0,59.31002641477888,18.064956665039066,70000.0,1575000.0
20190322.0,Sköndalsvägen 116,92.5,4.0,Notar,4927.0,3175000.0,15.0,59.25215157473893,18.11714172363281,34324.0,793750.0
20190321.0,Beckombergavägen 217,93.0,4.0,Fjelkners Fastighetsmäkleri,5369.0,3700000.0,20.0,59.3555555133374,17.900848388671875,39785.0,925000.0
20190321.0,Vingavägen 10,90.0,4.0,Notar,5075.0,4400000.0,133.0,59.28969374436223,18.09310913085937,48889.0,1100000.0
20190321.0,Vintrosagatan 54 8tr,90.0,4.0,BOSTHLM Älvsjö,4545.0,2520000.0,15.0,59.259873905216025,18.02032470703125,28000.0,630000.0
20190320.0,Korphoppsgatan 22,90.0,4.0,Fastighetsbyrån Stockholm - Hammarby Sjöstad,5355.0,5325000.0,197.0,59.30336705077536,18.100662231445312,59167.0,1331250.0
20190315.0,Helgagatan 36N,94.5,3.0,Historiska Hem,5283.0,7400000.0,881.0,59.3089750229377,18.069076538085934,78307.0,2466667.0
20190315.0,Melongatan 16,92.0,4.0,BOSTHLM Fastighetsmäklare AB,4708.0,3000000.0,9.0,59.36500390671915,17.834930419921875,32609.0,750000.0
20190314.0,Ätravägen 18,90.0,4.0,Bjurfors Hammarby/Skarpnäck & Farsta,5143.0,4720000.0,32.0,59.28127667052236,18.124008178710934,52444.0,1180000.0
20190313.0,Torsbygatan 20,91.0,4.0,Fastighetsbyrån Farsta/ Högdalen/ Skogås,4360.0,3000000.0,39.0,59.243374074957856,18.09654235839844,32967.0,750000.0
20190313.0,Tideliusgränd 9,91.0,4.0,Fastighetsbyrån Stockholm - Södermalm,4877.0,7490000.0,871.0,59.3110777741145,18.064956665039066,82308.0,1872500.0
20190313.0,Lämmelgränd 11,91.0,4.0,Notar,4576.0,6290000.0,34.0,59.33525006879975,17.960586547851562,69121.0,1572500.0
20190311.0,Hårdvallsgatan 11,92.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Östermalm,5374.0,6600000.0,239.0,59.353805522186185,18.089675903320312,71739.0,1650000.0
20190311.0,Pontonjärgatan 4 6tr,95.0,4.0,Karlsson & Uddare AB,6589.0,7300000.0,729.0,59.328595644765386,18.03817749023437,76842.0,1825000.0
20190311.0,Gullmarsvägen 29,90.0,4.0,Notar,4239.0,5750000.0,497.0,59.29880989250096,18.07113647460937,63889.0,1437500.0
2019038.0,Ringvägen 9F,93.0,4.0,HusmanHagberg Södermalm/Gamla Stan,2952.0,7300000.0,966.0,59.31878674941248,18.051910400390625,78495.0,1825000.0
2019037.0,Bastugatan 2,95.0,4.0,Innerstadsspecialisten S AB,4785.0,7050000.0,1700.0,59.32018819349884,18.0670166015625,74211.0,1762500.0
2019036.0,Krukmakargatan 45,90.0,4.0,Fastighetsbyrån Stockholm - Södermalm,3341.0,6900000.0,665.0,59.31598368790425,18.04779052734375,76667.0,1725000.0
2019036.0,Majrovägen 29,93.0,4.0,Svensk Fastighetsförmedling Farsta-Enskede,6354.0,4020000.0,21.0,59.26127777730629,18.0780029296875,43226.0,1005000.0
2019036.0,Skeppstavägen 31,93.0,4.0,Wallenberg Fastighetsförmedling,5515.0,3050000.0,28.0,59.26689268727064,18.058090209960934,32796.0,762500.0
2019034.0,Skeppstavägen 29,93.0,4.0,Mäklarringen Farsta-Bandhagen-Årsta,5517.0,2800000.0,28.0,59.26689268727064,18.058090209960934,30108.0,700000.0
2019031.0,Rödabergsgatan 7,90.0,3.0,Alicia Edelman Fastighetsmäkleri,3554.0,7300000.0,578.0,59.34400390442908,18.036117553710934,81111.0,2433333.0
20190223.0,Svartviksslingan 33,90.5,4.0,Fastighetsbyrån Bromma,5112.0,5500000.0,116.0,59.340502640902535,17.991485595703125,60773.0,1375000.0
20190222.0,Beckomberga Ängsväg 22,91.0,4.0,Fastighetsbyrån Bromma,4730.0,4250000.0,20.0,59.356955441303576,17.89947509765625,46703.0,1062500.0
20190221.0,Tideliusgränd 9,91.0,4.0,Fastighetsbyrån Stockholm - Södermalm,4877.0,7470000.0,871.0,59.3110777741145,18.064956665039066,82088.0,1867500.0
20190221.0,Bastuhagsvägen 57,90.0,4.0,Fastighetsbyrån Enskede,5034.0,4500000.0,24.0,59.27496249918068,18.045730590820312,50000.0,1125000.0
20190221.0,Tackjärnsvägen 11,93.0,4.0,Notar,3839.0,4200000.0,112.0,59.34540430877549,17.975692749023438,45161.0,1050000.0
20190221.0,Vänskapsvägen 36,90.0,3.0,Wallin & Co AB,5400.0,5500000.0,74.0,59.32158957980872,17.986679077148438,61111.0,1833333.0
20190220.0,Ålgrytebacken 3,94.0,4.0,Notar,4133.0,3075000.0,12.0,59.29845931657764,17.931060791015625,32713.0,768750.0
20190220.0,Lillhagsvägen 32,90.0,4.0,Mäklarringen Farsta-Bandhagen-Årsta,5865.0,2730000.0,20.0,59.26829627017023,18.014144897460938,30333.0,682500.0
20190216.0,Ymsenvägen 5,91.5,4.0,SkandiaMäklarna Huddinge,4570.0,5250000.0,469.0,59.29845931657764,18.068389892578125,57377.0,1312500.0
20190214.0,Trollesundsvägen 21,91.0,4.0,Svensk Fastighetsförmedling Älvsjö,6346.0,2825000.0,23.0,59.26969979523632,18.05122375488281,31044.0,706250.0
20190213.0,Solberga Hagväg 7,93.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4255.0,4000000.0,25.0,59.279873622523965,18.00933837890625,43011.0,1000000.0
20190213.0,Sjöviksvägen 75,95.0,4.0,Bjurfors Liljeholmen Hägersten,4936.0,6900000.0,205.0,59.305470148696486,18.035430908203125,72632.0,1725000.0
20190212.0,Skäftingebacken 7,94.0,4.0,Mäklarringen Vällingby/Hässelby,6447.0,2305000.0,18.0,59.39787779802796,17.900848388671875,24521.0,576250.0
20190211.0,Älvsåkersgränd 45,95.0,4.0,SkandiaMäklarna Årsta,5597.0,2400000.0,36.0,59.28899240103559,18.029937744140625,25263.0,600000.0
20190211.0,Pilvingegatan 48,90.0,4.0,HusmanHagberg Enskede,5480.0,3120000.0,23.0,59.269348919391604,18.12744140625,34667.0,780000.0
2019028.0,Tideliusgränd 9,91.0,4.0,Fastighetsbyrån Stockholm - Södermalm,4877.0,7420000.0,871.0,59.3110777741145,18.064956665039066,81538.0,1855000.0
2019028.0,Emils gata 11A,94.0,4.0,Notar,5375.0,4425000.0,53.0,59.3625545758247,17.948226928710938,47074.0,1106250.0
2019027.0,Lötmogatan 5,91.0,3.0,Fastighetsbyrån Hägersten/Älvsjö,4651.0,5680000.0,136.0,59.30371757612586,18.012771606445312,62418.0,1893333.0
2019027.0,Ellen Keys gata 64,92.0,4.0,SkandiaMäklarna Älvsjö,4526.0,4725000.0,31.0,59.2840825930629,17.966079711914062,51359.0,1181250.0
2019026.0,Varmfrontsgatan 11,90.0,4.0,HusmanHagberg Enskede,6095.0,2750000.0,15.0,59.265138127315424,18.132247924804688,30556.0,687500.0
2019025.0,Sandalettgatan 1,92.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4954.0,4095000.0,44.0,59.28162742348764,18.007278442382812,44511.0,1023750.0
2019025.0,Annedalsvägen 53,94.0,4.0,Bjurfors Bromma,4766.0,4480000.0,60.0,59.36500390671915,17.94891357421875,47660.0,1120000.0
2019025.0,Edagränd 5,93.0,4.0,HusmanHagberg Farsta,5061.0,3750000.0,33.0,59.238457687853796,18.099288940429688,40323.0,937500.0
2019021.0,Kebnekaisevägen 3,90.0,4.0,Svenska Mäklarhuset Bromma,5117.0,4500000.0,54.0,59.33840170952597,17.977752685546875,50000.0,1125000.0
20190131.0,Majrovägen 23,93.0,4.0,Svensk Fastighetsförmedling Farsta-Enskede,6417.0,4000000.0,21.0,59.26127777730629,18.079376220703125,43011.0,1000000.0
20190130.0,Sjöviksbacken 47,91.0,4.0,Mäklarhuset Liljeholmen,5061.0,5300000.0,182.0,59.30371757612586,18.029937744140625,58242.0,1325000.0
20190129.0,Jämtlandsgatan 107,91.0,4.0,Mäklarhuset Vällingby-Hässelby,4815.0,4210000.0,37.0,59.355205522324454,17.883682250976562,46264.0,1052500.0
20190129.0,Franzéngatan 77,91.5,4.0,Diplomat Fastighetmäkleri,3373.0,6895000.0,141.0,59.33840170952597,18.005218505859375,75355.0,1723750.0
20190128.0,Härjedalsgatan 106,92.0,4.0,Mäklarhuset Vällingby-Hässelby,4478.0,3000000.0,29.0,59.36710319249021,17.874755859375,32609.0,750000.0
20190124.0,Jämtlandsgatan 99,91.0,4.0,Mäklarhuset Vällingby-Hässelby,4815.0,4220000.0,37.0,59.355205522324454,17.884368896484375,46374.0,1055000.0
20190123.0,Horisontvägen 91,90.0,4.0,HusmanHagberg Enskede,6684.0,2850000.0,14.0,59.263734414284784,18.134307861328125,31667.0,712500.0
20190119.0,Dalbobranten 32,94.0,4.0,Fastighetsbyrån Farsta/ Högdalen/ Skogås,4607.0,4275000.0,14.0,59.25215157473893,18.111648559570312,45479.0,1068750.0
20190119.0,Elinsborgsbacken 35,94.0,4.0,Hemverket AB,6329.0,2300000.0,18.0,59.39787779802796,17.897415161132812,24468.0,575000.0
20190118.0,Astri Taubes Torg 10,91.0,4.0,Mäklarringen Enskede,4815.0,5125000.0,40.0,59.28022438994421,18.108901977539066,56319.0,1281250.0
20190117.0,Sjöviksbacken 47,91.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5061.0,5480000.0,182.0,59.30371757612586,18.029937744140625,60220.0,1370000.0
20190117.0,Kistvägen 14,92.0,4.0,ERA Enskede-Farsta kontoret,5920.0,4150000.0,22.0,59.263383476989915,18.080062866210934,45109.0,1037500.0
20190117.0,Lumaparksvägen 3,92.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,5066.0,6650000.0,328.0,59.30476913050454,18.09516906738281,72283.0,1662500.0
20190116.0,Majrovägen 37,93.0,4.0,Svensk Fastighetsförmedling Farsta-Enskede,5927.0,4050000.0,33.0,59.2605758484914,18.076629638671875,43548.0,1012500.0
20190115.0,Lövängsgatan 14. 5 tr,92.0,4.0,HusmanHagberg Östermalm,4949.0,6800000.0,229.0,59.35415552763377,18.0889892578125,73913.0,1700000.0
20190111.0,Svartviksslingan 51,91.0,4.0,MOHV Bromma,4641.0,4200000.0,109.0,59.339102034423675,17.990798950195312,46154.0,1050000.0
20181221.0,Nybohovsbacken 44,94.0,4.0,Svensk Fastighetsförmedling Hägersten-Liljeholmen,5716.0,6300000.0,217.0,59.30932549049653,18.018951416015625,67021.0,1575000.0
20181220.0,Annedalsvägen 49,91.0,4.0,SkandiaMäklarna Spånga,4614.0,4200000.0,60.0,59.36465401312968,17.94891357421875,46154.0,1050000.0
20181219.0,Harplingegränd 34,95.0,4.0,SkandiaMäklarna Årsta,5469.0,2835000.0,27.0,59.287940358946784,18.035430908203125,29842.0,708750.0
20181219.0,Tussmötevägen 300 4tr,92.5,4.0,BOSTHLM Älvsjö,5611.0,3800000.0,31.0,59.2840825930629,18.043670654296875,41081.0,950000.0
20181213.0,Vintrosagatan 11 ,95.0,4.0,BoLiving Mäklare Stockholm AB,4843.0,2500000.0,20.0,59.262330643415616,18.016891479492188,26316.0,625000.0
20181212.0,Beckomberga Allé 27,90.5,4.0,Fastighetsbyrån Bromma,4214.0,4815000.0,14.0,59.35800534938896,17.90496826171875,53204.0,1203750.0
20181212.0,Langelandsgatan 21,91.5,4.0,HusmanHagberg Kista,5358.0,2995000.0,79.0,59.399275980166934,17.944793701171875,32732.0,748750.0
20181211.0,Adolfsbergsvägen 26,94.0,4.0,Svenska Mäklarhuset Bromma,4395.0,3700000.0,108.0,59.35870527007038,17.955780029296875,39362.0,925000.0
20181211.0,Lingvägen 107,94.0,4.0,Mäklarringen Farsta-Bandhagen-Årsta,4175.0,4275000.0,24.0,59.263032536080104,18.08349609375,45479.0,1068750.0
2018127.0,Margretelundsvägen 82,91.0,4.0,Notar,4084.0,5300000.0,63.0,59.33980234488247,17.97637939453125,58242.0,1325000.0
2018124.0,Midskeppsgatan 12,93.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,4521.0,6000000.0,127.0,59.30196491325117,18.10615539550781,64516.0,1500000.0
2018123.0,Sverkersgatan 6,94.0,4.0,Svensk Fastighetsförmedling Hägersten-Liljeholmen,4936.0,6155000.0,105.0,59.30722263096612,17.996978759765625,65479.0,1538750.0
20181130.0,Sjöfartsgatan 8,94.0,4.0,Fastighetsbyrån Stockholm - Hammarby Sjöstad,5091.0,6450000.0,511.0,59.30441861599042,18.0889892578125,68617.0,1612500.0
20181130.0,Sköntorpsvägen 124,94.0,4.0,Svensk Fastighetsförmedling Årsta,5218.0,4625000.0,290.0,59.30196491325117,18.05328369140625,49202.0,1156250.0
20181129.0,Storängsgatan 17,90.0,4.0,Fastighetsbyrån Stockholm – Norra Djurgårdsstaden,4370.0,7025000.0,248.0,59.35415552763377,18.087615966796875,78056.0,1756250.0
20181125.0,Lillhagsvägen 10,90.0,4.0,Fastighetsbyrån Farsta/ Högdalen/ Skogås,5819.0,2500000.0,21.0,59.26724358841752,18.011398315429688,27778.0,625000.0
20181123.0,Tunnlandsvägen 85,92.0,4.0,Fastighetsbyrån Bromma,4144.0,4830000.0,23.0,59.33560026554232,17.9351806640625,52500.0,1207500.0
20181123.0,Adolfsbergsvägen 24,94.0,4.0,Svenska Mäklarhuset Bromma,4395.0,4100000.0,108.0,59.35870527007038,17.955780029296875,43617.0,1025000.0
20181123.0,Farstavägen 108A,90.0,4.0,HusmanHagberg Farsta,6472.0,2800000.0,38.0,59.24056479769392,18.088302612304688,31111.0,700000.0
20181122.0,Lövholmsvägen 76,94.0,4.0,Notar,5146.0,6125000.0,156.0,59.31388124009841,18.00933837890625,65160.0,1531250.0
20181121.0,Gröndalsvägen 202,93.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,3802.0,5250000.0,100.0,59.31528288641451,17.988739013671875,56452.0,1312500.0
20181117.0,Astrakangatan 100,91.0,4.0,Fastighetsbyrån Hässelby,5560.0,2340000.0,14.0,59.372001020873824,17.841796875,25714.0,585000.0
20181116.0,Svartviksslingan 11,91.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Bromma,5105.0,3875000.0,98.0,59.33980234488247,17.989425659179688,42582.0,968750.0
20181115.0,Sockenvägen 514,92.0,4.0,Bjurfors Hammarby/Skarpnäck & Farsta,6114.0,3900000.0,46.0,59.27952285148992,18.104782104492188,42391.0,975000.0
20181114.0,Vantörsvägen 275,94.5,4.0,Fastighetsbyrån Hägersten/Älvsjö,4358.0,4200000.0,29.0,59.286186883200166,17.95440673828125,44444.0,1050000.0
20181114.0,Hornsgatan 141C,94.0,3.0,Södermäklarna,4539.0,6750000.0,358.0,59.31493248025259,18.034744262695312,71809.0,2250000.0
20181112.0,Fatburs Kvarngata 27,90.0,3.0,ERA Storstad,4917.0,5895000.0,950.0,59.313530819490786,18.0615234375,65500.0,1965000.0
20181110.0,Garagevägen 17,93.0,4.0,Fastighetsbyrån Enskede,4850.0,5400000.0,153.0,59.29109638765818,18.095855712890625,58065.0,1350000.0
2018119.0,Kabelverksgatan 3,94.0,4.0,BOSTHLM,4859.0,4800000.0,33.0,59.280575153750675,18.004531860351562,51064.0,1200000.0
2018119.0,Skäftingebacken 3,90.0,4.0,HusmanHagberg Kista,5713.0,2100000.0,20.0,59.39752824347911,17.900848388671875,23333.0,525000.0
2018118.0,Skebokvarnsvägen 8,93.5,4.0,MOHV Kungsholmen AB,5662.0,3495000.0,25.0,59.272506671874105,18.043670654296875,37380.0,873750.0
2018117.0,Arbetargatan 24b,90.0,4.0,Mäklarhuset Stockholm Innerstan,3299.0,6550000.0,502.0,59.33419945691206,18.028564453125,72778.0,1637500.0
2018116.0,Mössebergsvägen 26,92.0,4.0,Fastighetsbyrån Bromma,4306.0,5700000.0,59.0,59.337001016413105,17.982559204101562,61957.0,1425000.0
2018115.0,Götalandsvägen 241,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4908.0,4300000.0,32.0,59.28022438994421,18.004531860351562,45263.0,1075000.0
2018112.0,Ålgrytebacken 13,94.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4175.0,3450000.0,12.0,59.29880989250096,17.931060791015625,36702.0,862500.0
2018112.0,Sturehillsvägen 13,91.0,4.0,Bjurfors Liljeholmen Hägersten,4541.0,5625000.0,183.0,59.304068097864196,18.03131103515625,61813.0,1406250.0
2018111.0,Annedalsvägen 55,91.0,4.0,Bjurfors Bromma,4607.0,4540000.0,54.0,59.36500390671915,17.948226928710938,49890.0,1135000.0
2018111.0,Pålsundsgatan 1B,92.0,3.0,Svensk Fastighetsförmedling Sthlm Södermalm,3431.0,7150000.0,453.0,59.31913711585069,18.035430908203125,77717.0,2383333.0
20181031.0,Lövängsgatan 14,92.0,4.0,Notar,4949.0,7100000.0,229.0,59.35415552763377,18.0889892578125,77174.0,1775000.0
20181026.0,Lämmelgränd 3,91.0,4.0,Fastighetsbyrån Bromma,4576.0,6100000.0,38.0,59.33454966448464,17.962646484375,67033.0,1525000.0
20181026.0,Bågljusvägen 3,91.5,4.0,HusmanHagberg Kungsholmen,5460.0,6275000.0,423.0,59.33384924572938,18.0230712890625,68579.0,1568750.0
20181025.0,Odelbergsvägen 36,94.0,4.0,Alicia Edelman Fastighetsmäkleri,6347.0,5600000.0,89.0,59.289343074505474,18.069076538085934,59574.0,1400000.0
20181024.0,Dianavägen 21,92.0,4.0,Notar,2966.0,7050000.0,94.0,59.35660546472486,18.100662231445312,76630.0,1762500.0
20181023.0,Eldsbergagränd 39,95.0,4.0,SkandiaMäklarna Älvsjö,4975.0,2450000.0,25.0,59.287589671024044,18.034744262695312,25789.0,612500.0
20181022.0,Lämmelgränd 5,91.0,4.0,SkandiaMäklarna Spånga,4575.0,5895000.0,38.0,59.334899868447216,17.961959838867188,64780.0,1473750.0
20181020.0,Ålgrytebacken 4,94.0,4.0,Tomas Mäklarbyrå AB,4174.0,2800000.0,12.0,59.2981087370418,17.931747436523438,29787.0,700000.0
20181019.0,Valborgsmässovägen 16,91.5,4.0,Erik Olsson Fastighetsförmedling,5139.0,5670000.0,96.0,59.30091327217917,18.000411987304688,61967.0,1417500.0
20181019.0,Solberga Hagväg 18,90.0,4.0,Svensk Fastighetsförmedling Älvsjö,4790.0,3300000.0,32.0,59.280575153750675,18.008651733398438,36667.0,825000.0
20181018.0,Vantörsvägen 283,93.5,4.0,Fastighetsbyrån Hägersten/Älvsjö,4284.0,4150000.0,29.0,59.286186883200166,17.952346801757812,44385.0,1037500.0
20181018.0,Jaktgatan 31,91.0,4.0,Fastighetsbyrån Stockholm – Norra Djurgårdsstaden,4744.0,7150000.0,85.0,59.35800534938896,18.088302612304688,78571.0,1787500.0
20181018.0,Sköntorpsvägen 126,94.0,4.0,SkandiaMäklarna Årsta,5218.0,4500000.0,267.0,59.30161436983947,18.05259704589844,47872.0,1125000.0
20181018.0,Filipstadsbacken 56,91.0,4.0,HusmanHagberg Farsta,5429.0,3250000.0,27.0,59.237755288974256,18.104782104492188,35714.0,812500.0
20181018.0,Midskeppsgatan 12,93.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,4521.0,6100000.0,127.0,59.30196491325117,18.10615539550781,65591.0,1525000.0
20181018.0,Ringstedsgatan 46,91.5,4.0,Svensk Fastighetsförmedling Vällingby/Hässelby/Spånga,5534.0,3100000.0,78.0,59.39787779802796,17.942733764648438,33880.0,775000.0
20181017.0,Karlskronavägen 6A,91.0,4.0,Fastighetsbyrån Enskede,5557.0,4395000.0,101.0,59.29355087432541,18.115768432617188,48297.0,1098750.0
20181017.0,Stövelvägen 5,93.7,4.0,Svensk Fastighetsförmedling Älvsjö,5922.0,3195000.0,82.0,59.287940358946784,18.004531860351562,34098.0,798750.0
20181017.0,Sturehillsvägen 13,91.0,4.0,SkandiaMäklarna Hägersten,4541.0,6195000.0,183.0,59.304068097864196,18.03131103515625,68077.0,1548750.0
20181016.0,Vantörsvägen 277 2 tr,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4358.0,4100000.0,30.0,59.286186883200166,17.953720092773438,43158.0,1025000.0
20181014.0,Marieviksgatan 45,91.0,4.0,SkandiaMäklarna Hägersten,4257.0,5395000.0,194.0,59.30827407698463,18.027877807617188,59286.0,1348750.0
20181013.0,Margaretha Krooks gata 3,90.0,4.0,HusmanHagberg Hägersten,4366.0,5495000.0,64.0,59.30687214173611,17.984619140625,61056.0,1373750.0
20181012.0,Ekholmsvägen 208,94.0,4.0,Brokr Fastighetsmäklare,4013.0,3100000.0,30.0,59.27917207684207,17.907028198242188,32979.0,775000.0
20181010.0,Götalandsvägen 232,93.0,4.0,BOSTHLM Älvsjö,4823.0,4995000.0,33.0,59.28022438994421,18.00384521484375,53710.0,1248750.0
2018107.0,Västertorpsvägen 158,93.0,4.0,Mäklarringen Hägersten/Skärholmen/Älvsjö,4810.0,3670000.0,30.0,59.28969374436223,17.952346801757812,39462.0,917500.0
2018107.0,Bäverbäcksgränd 70,90.5,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Bandhagen,6502.0,2200000.0,17.0,59.25390680350548,18.035430908203125,24309.0,550000.0
2018106.0,Götalandsvägen 230,93.0,4.0,Mäklarringen Enskede,5044.0,4800000.0,29.0,59.279873622523965,18.003158569335938,51613.0,1200000.0
2018105.0,Hårdvallsgatan 11,92.0,4.0,Notar,5154.0,7050000.0,239.0,59.353805522186185,18.089675903320312,76630.0,1762500.0
2018104.0,Vingårdsgatan 44,95.0,4.0,Södermäklarna,4436.0,6100000.0,185.0,59.306521648894176,18.029937744140625,64211.0,1525000.0
2018102.0,Sköntorpsvägen 128,94.0,4.0,Svenska Mäklarhuset Årsta/Enskede,5118.0,4900000.0,264.0,59.30126382281549,18.051910400390625,52128.0,1225000.0
2018101.0,Folkparksvägen 160,90.5,3.0,Fastighetsbyrån Hägersten/Älvsjö,5266.0,3700000.0,42.0,59.28197817283924,18.011398315429688,40884.0,1233333.0
20180927.0,Glasfibergatan 19,92.0,4.0,Notar,4786.0,4660000.0,35.0,59.28022438994421,18.003158569335938,50652.0,1165000.0
20180927.0,Färgargårdstorget 60,90.0,3.0,BOSTHLM Fastighetsmäklare AB,3772.0,6075000.0,360.0,59.30827407698463,18.09516906738281,67500.0,2025000.0
20180927.0,Lillhagsvägen 10,90.0,4.0,SkandiaMäklarna Älvsjö,5899.0,2250000.0,21.0,59.26724358841752,18.011398315429688,25000.0,562500.0
20180927.0,Sandfjärdsgatan 84,91.5,4.0,Svenska Mäklarhuset Årsta/Enskede,4627.0,4000000.0,51.0,59.29355087432541,18.04847717285156,43716.0,1000000.0
20180926.0,Garagevägen 9,91.0,4.0,Svensk Fastighetsförmedling Hammarbyhöjden,4632.0,5100000.0,176.0,59.29320024421173,18.095855712890625,56044.0,1275000.0
20180926.0,Älvsåkersgränd 45,95.0,4.0,Erik Olsson Fastighetsförmedling,5597.0,2310000.0,36.0,59.28899240103559,18.029937744140625,24316.0,577500.0
20180925.0,Gamla Tyresövägen 351 B,94.0,4.0,Mäklarringen Enskede,3953.0,5710000.0,43.0,59.280925913943385,18.106842041015625,60745.0,1427500.0
20180925.0,Pargasgatan 13,93.0,4.0,Brokr Fastighetsmäklare,4917.0,2300000.0,7.0,59.41500155445358,17.906341552734375,24731.0,575000.0
20180922.0,Ymsenvägen 5,91.5,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,4516.0,5350000.0,469.0,59.29845931657764,18.068389892578125,58470.0,1337500.0
